alpha,gamma,hop length,entropy
0.05,0.25,1,0.0198660707021312
0.05,0.25,1,-0.013167284402777923
0.05,0.25,2,-0.014680609053101978
0.05,0.25,2,-0.005006181896646478
0.05,0.25,2,0.005634662244615729
0.05,0.25,2,-0.07264788968453573
0.05,0.25,2,-0.015373629993820526
0.05,0.25,2,0.01833421897144305
0.05,0.25,2,-0.014711663211321557
0.05,0.25,2,0.004516839609149059
0.05,0.25,2,-0.00942701513178612
0.05,0.25,2,-0.011049563348135116
0.05,0.25,2,-0.011432365085875862
0.05,0.25,2,0.003747828354281335
0.05,0.25,2,-0.0031985348183978246
0.05,0.25,2,0.04583423683334242
0.05,0.25,2,0.01647101731979017
0.05,0.25,2,-0.0014995823894761173
0.05,0.25,2,0.023923958323860628
0.05,0.25,2,-0.02542214091164663
0.05,0.25,2,0.0204019694056905
0.05,0.25,2,0.004579769410229417
0.05,0.25,2,-0.05785716539934205
0.05,0.25,2,-0.018501754624928868
0.05,0.25,2,0.0013554387987904093
0.05,0.25,2,0.01212423894997583
0.05,0.25,2,0.011190960025180274
0.05,0.25,2,-0.037950674896471526
0.05,0.25,2,-0.00213041102556355
0.05,0.25,2,-0.015104558157243542
0.05,0.25,2,0.029552301298282124
0.05,0.25,2,0.00772250919082218
0.05,0.25,2,0.01960221887678326
0.05,0.25,2,0.020289686929043427
0.05,0.25,2,-0.02041649708035509
0.05,0.25,2,0.007539363245544717
0.05,0.25,2,0.01426247251026469
0.05,0.25,2,-0.03862366362580527
0.05,0.25,2,-0.02734698678818326
0.05,0.25,2,-0.018625611144454268
0.05,0.25,2,0.03102358039739439
0.05,0.25,2,0.004490507095085139
0.05,0.25,2,-0.016130254687119372
0.05,0.25,2,0.0010980428213618332
0.05,0.25,2,0.02882177994854329
0.05,0.25,2,-0.036186829675912247
0.05,0.25,2,0.014756530944215474
0.05,0.25,2,-0.01429527565620159
0.05,0.25,2,-0.03445413414858134
0.05,0.25,2,-0.015473970104758816
0.05,0.25,2,-0.009104713197956027
0.05,0.25,2,-0.0401744895384506
0.05,0.25,2,-0.030633531797193747
0.05,0.25,2,-0.016666828956604096
0.05,0.25,2,-0.024932114605161537
0.05,0.25,2,-0.023349710184865202
0.05,0.25,2,0.0021651624758933785
0.05,0.25,2,0.00818678950568641
0.05,0.25,2,-0.03836781696462799
0.05,0.25,2,0.026051673599980507
0.05,0.25,2,-0.03868640461620032
0.05,0.25,2,0.017362790255507576
0.05,0.25,2,0.009823417287499137
0.05,0.25,2,0.00555702090703214
0.05,0.25,2,0.019429172425344365
0.05,0.25,2,0.004372814034454553
0.05,0.25,2,-0.018986494422612576
0.05,0.25,2,-0.015003658281183885
0.05,0.25,2,-0.017002339274803102
0.05,0.25,2,-0.026736869435614707
0.05,0.25,2,0.013482425254792485
0.05,0.25,2,0.04516535472413041
0.05,0.25,2,-0.054311189465830356
0.05,0.25,2,-0.007459521124228985
0.05,0.25,2,0.004010214932345768
0.05,0.25,2,-0.018769895129330028
0.05,0.25,2,0.024485477273900713
0.05,0.25,2,-0.013414555404964279
0.05,0.25,2,0.013034713128866837
0.05,0.25,2,-0.03794299687196956
0.05,0.25,2,-0.03277341566506031
0.05,0.25,2,0.024350872984574945
0.05,0.25,2,-0.024666004183253154
0.05,0.25,2,0.027690094663375575
0.05,0.25,2,-0.008222655673067347
0.05,0.25,2,0.007334248876224692
0.05,0.25,2,-0.0048188042808536835
0.05,0.25,2,0.0374725191601204
0.05,0.25,2,-0.025226700923902445
0.05,0.25,2,0.01524957502428137
0.05,0.25,2,-0.010851841837062892
0.05,0.25,2,-0.014097503747505513
0.05,0.25,2,0.0480029581846968
0.05,0.25,2,-0.010403035949719364
0.05,0.25,2,0.0415326465689656
0.05,0.25,2,-0.0007406574236701324
0.05,0.25,2,-0.03903939603305995
0.05,0.25,2,0.012935628371664176
0.05,0.25,2,0.024842899739846658
0.05,0.25,2,-0.0009304648685968253
0.05,0.25,2,0.0198660707021312
0.05,0.25,2,-0.013167284402777923
0.05,0.25,3,0.0893578416600398
0.05,0.25,3,0.11377189781613972
0.05,0.25,3,0.09922133817797518
0.05,0.25,3,0.10901541605009313
0.05,0.25,3,0.12480511332035116
0.05,0.25,3,0.07923901775039321
0.05,0.25,3,0.08949066208014411
0.05,0.25,3,0.1257383399292613
0.05,0.25,3,0.13452873053869685
0.05,0.25,3,0.0871497270077608
0.05,0.25,3,0.12292045355416881
0.05,0.25,3,0.11998956385584392
0.05,0.25,3,0.11435242953091418
0.05,0.25,3,0.10261620741090671
0.05,0.25,3,0.1357993798693531
0.05,0.25,3,0.02997048898478094
0.05,0.25,3,0.09045046686714975
0.05,0.25,3,0.12000896536654637
0.05,0.25,3,0.07204977799024825
0.05,0.25,3,0.09753366403059016
0.05,0.25,3,0.08563708745356635
0.05,0.25,3,0.11048178934377462
0.05,0.25,3,0.0880761985819638
0.05,0.25,3,0.13158305948909765
0.05,0.25,3,0.06968174827941453
0.05,0.25,3,0.10577139900609933
0.05,0.25,3,0.09791627951530657
0.05,0.25,3,0.09828500871009593
0.05,0.25,3,0.08206006189570059
0.05,0.25,3,0.1253088369267339
0.05,0.25,3,0.09735243411591932
0.05,0.25,3,0.11286977869823334
0.05,0.25,3,0.10663780462510597
0.05,0.25,3,0.11383083806961003
0.05,0.25,3,0.1398566153980778
0.05,0.25,3,0.0955198489219049
0.05,0.25,3,0.11528260760739473
0.05,0.25,3,0.09910753930462057
0.05,0.25,3,0.10721937984230556
0.05,0.25,3,0.1126424434263944
0.05,0.25,3,0.10902532150892474
0.05,0.25,3,0.14547507482515254
0.05,0.25,3,0.12073584224153744
0.05,0.25,3,0.12049804747888504
0.05,0.25,3,0.09891390475706152
0.05,0.25,3,0.0988603002929418
0.05,0.25,3,0.11791039456533903
0.05,0.25,3,0.12760668070049186
0.05,0.25,3,0.12002051686336124
0.05,0.25,3,0.12485254526565814
0.05,0.25,3,0.12979437691081297
0.05,0.25,3,0.10801237187275525
0.05,0.25,3,0.10595264776698343
0.05,0.25,3,0.11684562585478364
0.05,0.25,3,0.14852289157220366
0.05,0.25,3,0.09699773723002258
0.05,0.25,3,0.08323703958774509
0.05,0.25,3,0.10838134071349836
0.05,0.25,3,0.1355851677080404
0.05,0.25,3,0.10531900670623151
0.05,0.25,3,0.10624181965765533
0.05,0.25,3,0.12120225625063874
0.05,0.25,3,0.11744400168853675
0.05,0.25,3,0.0962743920954634
0.05,0.25,3,0.09266617692136259
0.05,0.25,3,0.11588497030191758
0.05,0.25,3,0.05496469455062236
0.05,0.25,3,0.12717783626641843
0.05,0.25,3,0.11824133945817583
0.05,0.25,3,0.14440141486160774
0.05,0.25,3,0.12922483697382225
0.05,0.25,3,0.13186234060178403
0.05,0.25,3,0.13386594580550693
0.05,0.25,3,0.1303376061570498
0.05,0.25,3,0.09652148730145815
0.05,0.25,3,0.07833855239924725
0.05,0.25,3,0.11944548699970148
0.05,0.25,3,0.12128798990228051
0.05,0.25,3,0.12167258740916842
0.05,0.25,3,0.07859678755437582
0.05,0.25,3,0.10166064519677609
0.05,0.25,3,0.14645475385814333
0.05,0.25,3,0.10717502774661569
0.05,0.25,3,0.13126893781764815
0.05,0.25,3,0.13812921282514168
0.05,0.25,3,0.11531718676101987
0.05,0.25,3,0.1381297527058878
0.05,0.25,3,0.07329041914145007
0.05,0.25,3,0.10411539251675883
0.05,0.25,3,0.09703602049698623
0.05,0.25,3,0.11293682011486461
0.05,0.25,3,0.10043300590948423
0.05,0.25,3,0.12618236302642405
0.05,0.25,3,0.11464550548691577
0.05,0.25,3,0.13644118156771223
0.05,0.25,3,0.11632246393473089
0.05,0.25,3,0.14121906653937333
0.05,0.25,3,0.089909040896331
0.05,0.25,3,0.0854802529696832
0.05,0.25,3,0.07519991889119093
0.05,0.5,1,-0.013039354866657415
0.05,0.5,1,-0.00703226506491017
0.05,0.5,1,0.0027040762689822806
0.05,0.5,1,-0.06087214902480831
0.05,0.5,1,-0.01132335425054487
0.05,0.5,1,0.01426779367794051
0.05,0.5,1,-0.007092657719340423
0.05,0.5,1,0.0029848933794029975
0.05,0.5,1,-0.007653487202833986
0.05,0.5,1,-0.009857331657811219
0.05,0.5,1,-0.01227893460795304
0.05,0.5,1,0.0017332071919424763
0.05,0.5,1,-0.0003021740399704598
0.05,0.5,1,0.03294574182289356
0.05,0.5,1,0.008541835259726849
0.05,0.5,1,-0.0004118074298848917
0.05,0.5,1,0.021190456681334346
0.05,0.5,1,-0.013959399518920002
0.05,0.5,1,0.013391719409229896
0.05,0.5,1,-0.0002534610652307201
0.05,0.5,1,-0.048168630038927684
0.05,0.5,1,-0.013399588176673305
0.05,0.5,1,-0.0013370836306165756
0.05,0.5,1,0.004739692907483661
0.05,0.5,1,0.008128137054157492
0.05,0.5,1,-0.0323166372366992
0.05,0.5,1,0.0016165454931926782
0.05,0.5,1,-0.009553717158490294
0.05,0.5,1,0.024062917118725213
0.05,0.5,1,0.007369512623317753
0.05,0.5,1,0.013573420856190843
0.05,0.5,1,0.0182519868023574
0.05,0.5,1,-0.023133395109307564
0.05,0.5,1,0.008040422095501487
0.05,0.5,1,0.008404511326606912
0.05,0.5,1,-0.03159786438586609
0.05,0.5,1,-0.020969598322969407
0.05,0.5,1,-0.017683668366343053
0.05,0.5,1,0.023799138408533427
0.05,0.5,1,0.005583098604417636
0.05,0.5,1,-0.012874646824563296
0.05,0.5,1,0.003829155162734743
0.05,0.5,1,0.02552323319848293
0.05,0.5,1,-0.03154879920200715
0.05,0.5,1,0.010416444569283811
0.05,0.5,1,-0.010525104361980286
0.05,0.5,1,-0.02423599293872547
0.05,0.5,1,-0.011514373940610056
0.05,0.5,1,-0.0054682349318708745
0.05,0.5,1,-0.035247411971772724
0.05,0.5,1,-0.02461310099921299
0.05,0.5,1,-0.01724978331283822
0.05,0.5,1,-0.017402454544850343
0.05,0.5,1,-0.020495246810070533
0.05,0.5,1,-3.400041463175185e-05
0.05,0.5,1,0.007675682677515727
0.05,0.5,1,-0.028764128064068473
0.05,0.5,1,0.02099888743934386
0.05,0.5,1,-0.029658776364970496
0.05,0.5,1,0.01610262196108403
0.05,0.5,1,0.007991374774784621
0.05,0.5,1,0.0064378176897865735
0.05,0.5,1,0.01705532521269948
0.05,0.5,1,0.0014721721295920531
0.05,0.5,1,-0.014803251121081829
0.05,0.5,1,-0.004125562566458019
0.05,0.5,1,-0.009409756777246425
0.05,0.5,1,-0.02141365437507714
0.05,0.5,1,0.014479985739696666
0.05,0.5,1,0.03621198496850342
0.05,0.5,1,-0.04490321393327079
0.05,0.5,1,-0.005804514638207525
0.05,0.5,1,0.009856428440671916
0.05,0.5,1,-0.0103056909724768
0.05,0.5,1,0.015768709102775613
0.05,0.5,1,-0.013232744103659044
0.05,0.5,1,0.011705550976524925
0.05,0.5,1,-0.02687810956808745
0.05,0.5,1,-0.027194715008794557
0.05,0.5,1,0.019486321218161518
0.05,0.5,1,-0.022093106074195124
0.05,0.5,1,0.03007384879402819
0.05,0.5,1,-0.005415740549357562
0.05,0.5,1,0.0020090019239678014
0.05,0.5,1,-0.006487189236692448
0.05,0.5,1,0.025488303464335615
0.05,0.5,1,-0.022929415992407165
0.05,0.5,1,0.010013451969496323
0.05,0.5,1,-0.006904155331965978
0.05,0.5,1,-0.005848284031954254
0.05,0.5,1,0.03480578381280042
0.05,0.5,1,-0.011287640822282619
0.05,0.5,1,0.03125792990166243
0.05,0.5,1,0.0009781040427969678
0.05,0.5,1,-0.03545238493075997
0.05,0.5,1,0.011074288011306166
0.05,0.5,1,0.01798779644183046
0.05,0.5,1,-0.005685274119654693
0.05,0.5,1,0.014179924503670893
0.05,0.5,1,-0.009279091231666037
0.05,0.5,2,-0.013039354866657415
0.05,0.5,2,-0.00703226506491017
0.05,0.5,2,0.0027040762689822806
0.05,0.5,2,-0.06087214902480831
0.05,0.5,2,-0.01132335425054487
0.05,0.5,2,0.01426779367794051
0.05,0.5,2,-0.007092657719340423
0.05,0.5,2,0.0029848933794029975
0.05,0.5,2,-0.007653487202833986
0.05,0.5,2,-0.009857331657811219
0.05,0.5,2,-0.01227893460795304
0.05,0.5,2,0.0017332071919424763
0.05,0.5,2,-0.0003021740399704598
0.05,0.5,2,0.03294574182289356
0.05,0.5,2,0.008541835259726849
0.05,0.5,2,-0.0004118074298848917
0.05,0.5,2,0.021190456681334346
0.05,0.5,2,-0.013959399518920002
0.05,0.5,2,0.013391719409229896
0.05,0.5,2,-0.0002534610652307201
0.05,0.5,2,-0.048168630038927684
0.05,0.5,2,-0.013399588176673305
0.05,0.5,2,-0.0013370836306165756
0.05,0.5,2,0.004739692907483661
0.05,0.5,2,0.008128137054157492
0.05,0.5,2,-0.0323166372366992
0.05,0.5,2,0.0016165454931926782
0.05,0.5,2,-0.009553717158490294
0.05,0.5,2,0.024062917118725213
0.05,0.5,2,0.007369512623317753
0.05,0.5,2,0.013573420856190843
0.05,0.5,2,0.0182519868023574
0.05,0.5,2,-0.023133395109307564
0.05,0.5,2,0.008040422095501487
0.05,0.5,2,0.008404511326606912
0.05,0.5,2,-0.03159786438586609
0.05,0.5,2,-0.020969598322969407
0.05,0.5,2,-0.017683668366343053
0.05,0.5,2,0.023799138408533427
0.05,0.5,2,0.005583098604417636
0.05,0.5,2,-0.012874646824563296
0.05,0.5,2,0.003829155162734743
0.05,0.5,2,0.02552323319848293
0.05,0.5,2,-0.03154879920200715
0.05,0.5,2,0.010416444569283811
0.05,0.5,2,-0.010525104361980286
0.05,0.5,2,-0.02423599293872547
0.05,0.5,2,-0.011514373940610056
0.05,0.5,2,-0.0054682349318708745
0.05,0.5,2,-0.035247411971772724
0.05,0.5,2,-0.02461310099921299
0.05,0.5,2,-0.01724978331283822
0.05,0.5,2,-0.017402454544850343
0.05,0.5,2,-0.020495246810070533
0.05,0.5,2,-3.400041463175185e-05
0.05,0.5,2,0.007675682677515727
0.05,0.5,2,-0.028764128064068473
0.05,0.5,2,0.02099888743934386
0.05,0.5,2,-0.029658776364970496
0.05,0.5,2,0.01610262196108403
0.05,0.5,2,0.007991374774784621
0.05,0.5,2,0.0064378176897865735
0.05,0.5,2,0.01705532521269948
0.05,0.5,2,0.0014721721295920531
0.05,0.5,2,-0.014803251121081829
0.05,0.5,2,-0.004125562566458019
0.05,0.5,2,-0.009409756777246425
0.05,0.5,2,-0.02141365437507714
0.05,0.5,2,0.014479985739696666
0.05,0.5,2,0.03621198496850342
0.05,0.5,2,-0.04490321393327079
0.05,0.5,2,-0.005804514638207525
0.05,0.5,2,0.009856428440671916
0.05,0.5,2,-0.0103056909724768
0.05,0.5,2,0.015768709102775613
0.05,0.5,2,-0.013232744103659044
0.05,0.5,2,0.011705550976524925
0.05,0.5,2,-0.02687810956808745
0.05,0.5,2,-0.027194715008794557
0.05,0.5,2,0.019486321218161518
0.05,0.5,2,-0.022093106074195124
0.05,0.5,2,0.03007384879402819
0.05,0.5,2,-0.005415740549357562
0.05,0.5,2,0.0020090019239678014
0.05,0.5,2,-0.006487189236692448
0.05,0.5,2,0.025488303464335615
0.05,0.5,2,-0.022929415992407165
0.05,0.5,2,0.010013451969496323
0.05,0.5,2,-0.006904155331965978
0.05,0.5,2,-0.005848284031954254
0.05,0.5,2,0.03480578381280042
0.05,0.5,2,-0.011287640822282619
0.05,0.5,2,0.03125792990166243
0.05,0.5,2,0.0009781040427969678
0.05,0.5,2,-0.03545238493075997
0.05,0.5,2,0.011074288011306166
0.05,0.5,2,0.01798779644183046
0.05,0.5,2,-0.005685274119654693
0.05,0.5,2,0.014179924503670893
0.05,0.5,2,-0.009279091231666037
0.05,0.5,3,0.1298620790764955
0.05,0.5,3,0.15937666599822475
0.05,0.5,3,0.13913697013326876
0.05,0.5,3,0.13640862677743737
0.05,0.5,3,0.15896498724410368
0.05,0.5,3,0.11660524041333198
0.05,0.5,3,0.13060040271349904
0.05,0.5,3,0.15554733051971192
0.05,0.5,3,0.17728732577024675
0.05,0.5,3,0.12817763089707168
0.05,0.5,3,0.1633869897634701
0.05,0.5,3,0.1492811638240501
0.05,0.5,3,0.1425008529835039
0.05,0.5,3,0.13958903930270083
0.05,0.5,3,0.16648192909987491
0.05,0.5,3,0.07598726477972062
0.05,0.5,3,0.1265888264890298
0.05,0.5,3,0.1410742782896206
0.05,0.5,3,0.10604428035563962
0.05,0.5,3,0.13138511486683924
0.05,0.5,3,0.11914598069782789
0.05,0.5,3,0.1599804917574097
0.05,0.5,3,0.13136812459308334
0.05,0.5,3,0.16878051989658327
0.05,0.5,3,0.11230195076973182
0.05,0.5,3,0.1414366377517482
0.05,0.5,3,0.13674715836682583
0.05,0.5,3,0.1332915298798718
0.05,0.5,3,0.13536284825464828
0.05,0.5,3,0.16745343365834287
0.05,0.5,3,0.13515079772140726
0.05,0.5,3,0.15113842779682396
0.05,0.5,3,0.14603449726882034
0.05,0.5,3,0.16430488283378608
0.05,0.5,3,0.17385935492299986
0.05,0.5,3,0.12877767671016827
0.05,0.5,3,0.14032306930404714
0.05,0.5,3,0.1342790417997135
0.05,0.5,3,0.14032528269141165
0.05,0.5,3,0.15760236351643964
0.05,0.5,3,0.15330800909522613
0.05,0.5,3,0.1899862589864425
0.05,0.5,3,0.13825552014003595
0.05,0.5,3,0.16251775902379206
0.05,0.5,3,0.1347998208720953
0.05,0.5,3,0.1278074830179583
0.05,0.5,3,0.15703145110176586
0.05,0.5,3,0.1580434321682882
0.05,0.5,3,0.1439774558620368
0.05,0.5,3,0.16493504358837918
0.05,0.5,3,0.16471233280355535
0.05,0.5,3,0.14831352474401172
0.05,0.5,3,0.1395451193343371
0.05,0.5,3,0.14842232094169772
0.05,0.5,3,0.1815485542773423
0.05,0.5,3,0.13095348493681702
0.05,0.5,3,0.12883631415119612
0.05,0.5,3,0.15049264109369953
0.05,0.5,3,0.16811428298063658
0.05,0.5,3,0.14328700140049988
0.05,0.5,3,0.15417349671083413
0.05,0.5,3,0.1579681464828
0.05,0.5,3,0.1569026572329868
0.05,0.5,3,0.12082845541176113
0.05,0.5,3,0.1267684365424524
0.05,0.5,3,0.15113944983676375
0.05,0.5,3,0.09797416219556387
0.05,0.5,3,0.1594753891882068
0.05,0.5,3,0.15482670811289156
0.05,0.5,3,0.1840832591049839
0.05,0.5,3,0.14657212301095512
0.05,0.5,3,0.16406321502980514
0.05,0.5,3,0.16319634889735068
0.05,0.5,3,0.1682649256802935
0.05,0.5,3,0.14131077369822442
0.05,0.5,3,0.11678163709560252
0.05,0.5,3,0.1569109379386342
0.05,0.5,3,0.15981579817224945
0.05,0.5,3,0.1569676366365711
0.05,0.5,3,0.13422235700639273
0.05,0.5,3,0.14323661388063935
0.05,0.5,3,0.18561327603350875
0.05,0.5,3,0.14673981395613667
0.05,0.5,3,0.1736461261589035
0.05,0.5,3,0.1710054897094595
0.05,0.5,3,0.14632263621352037
0.05,0.5,3,0.16885090357406107
0.05,0.5,3,0.11235267183036823
0.05,0.5,3,0.12630644662454604
0.05,0.5,3,0.13540421901879252
0.05,0.5,3,0.14214357885444762
0.05,0.5,3,0.13526323003130436
0.05,0.5,3,0.17253003892923857
0.05,0.5,3,0.15237196468852132
0.05,0.5,3,0.16374250271687774
0.05,0.5,3,0.15785972068648824
0.05,0.5,3,0.1724660811126526
0.05,0.5,3,0.12510883233434322
0.05,0.5,3,0.12037783927941215
0.05,0.5,3,0.11692161654360089
0.05,0.75,1,-0.011913963069203781
0.05,0.75,1,-0.008353420921511923
0.05,0.75,1,0.0018260227574833365
0.05,0.75,1,-0.05197102887929983
0.05,0.75,1,-0.00860293780141097
0.05,0.75,1,0.01125242603391019
0.05,0.75,1,-0.002125502101387955
0.05,0.75,1,0.0016611723533608291
0.05,0.75,1,-0.007401922016855522
0.05,0.75,1,-0.008450294814762671
0.05,0.75,1,-0.012535840795937059
0.05,0.75,1,0.0011084071693820974
0.05,0.75,1,0.0016476674726355611
0.05,0.75,1,0.02454036508703794
0.05,0.75,1,0.004520591762477988
0.05,0.75,1,-0.0006269909266767293
0.05,0.75,1,0.019037538647814323
0.05,0.75,1,-0.007553293618487
0.05,0.75,1,0.009955026855398952
0.05,0.75,1,-0.0023320593938307432
0.05,0.75,1,-0.041899380964385724
0.05,0.75,1,-0.009442033458094468
0.05,0.75,1,-0.0027259578058362877
0.05,0.75,1,0.0002303367990634797
0.05,0.75,1,0.006052254882771724
0.05,0.75,1,-0.02813013834365341
0.05,0.75,1,0.0036127556702498786
0.05,0.75,1,-0.00577438064045932
0.05,0.75,1,0.020144159190535582
0.05,0.75,1,0.0073856692005516145
0.05,0.75,1,0.009911029014000317
0.05,0.75,1,0.016876190915764866
0.05,0.75,1,-0.024162997715744705
0.05,0.75,1,0.007510702240299594
0.05,0.75,1,0.004292367207234804
0.05,0.75,1,-0.026224578429888012
0.05,0.75,1,-0.016169486916814524
0.05,0.75,1,-0.016506149259504443
0.05,0.75,1,0.01913949211039645
0.05,0.75,1,0.005303574176644954
0.05,0.75,1,-0.010098158004958169
0.05,0.75,1,0.0060006664538274634
0.05,0.75,1,0.023600014166448968
0.05,0.75,1,-0.028234614301823502
0.05,0.75,1,0.008039335806419246
0.05,0.75,1,-0.008717205073171197
0.05,0.75,1,-0.017489589328784305
0.05,0.75,1,-0.009307059059223466
0.05,0.75,1,-0.0027856267832628845
0.05,0.75,1,-0.03136853855701505
0.05,0.75,1,-0.019906944668449
0.05,0.75,1,-0.01719078075968561
0.05,0.75,1,-0.012693503971583642
0.05,0.75,1,-0.018086207290050726
0.05,0.75,1,-0.0009253631966816833
0.05,0.75,1,0.006861815418488515
0.05,0.75,1,-0.023280020812141977
0.05,0.75,1,0.018011548135916655
0.05,0.75,1,-0.023560557351568256
0.05,0.75,1,0.014681261444266624
0.05,0.75,1,0.007979417978523529
0.05,0.75,1,0.007036899161578791
0.05,0.75,1,0.01508345545193146
0.05,0.75,1,-0.000390657038579878
0.05,0.75,1,-0.011422953988464268
0.05,0.75,1,0.002046874544553212
0.05,0.75,1,-0.004212043681312672
0.05,0.75,1,-0.017930739177814292
0.05,0.75,1,0.015345174886050916
0.05,0.75,1,0.02936797862917162
0.05,0.75,1,-0.03834891629794468
0.05,0.75,1,-0.003934826058822338
0.05,0.75,1,0.012192544848343978
0.05,0.75,1,-0.005976017553314783
0.05,0.75,1,0.01045063535263191
0.05,0.75,1,-0.012011756651072236
0.05,0.75,1,0.010115647032705954
0.05,0.75,1,-0.01916393100404612
0.05,0.75,1,-0.023476716553252786
0.05,0.75,1,0.01597872980776538
0.05,0.75,1,-0.01928789668787534
0.05,0.75,1,0.029922546187433507
0.05,0.75,1,-0.004443970860229296
0.05,0.75,1,-0.0008919280550649944
0.05,0.75,1,-0.007485774838703385
0.05,0.75,1,0.017580870069455745
0.05,0.75,1,-0.021015889881585537
0.05,0.75,1,0.006888332728919977
0.05,0.75,1,-0.003994455050439605
0.05,0.75,1,-0.001147797210739654
0.05,0.75,1,0.02637438508858958
0.05,0.75,1,-0.011436279652841996
0.05,0.75,1,0.02510967035839151
0.05,0.75,1,0.0011172776851311461
0.05,0.75,1,-0.03203546984500205
0.05,0.75,1,0.009276961645722892
0.05,0.75,1,0.014055370522724875
0.05,0.75,1,-0.007875356134682931
0.05,0.75,1,0.011058466328112804
0.05,0.75,1,-0.006840525410108711
0.05,0.75,2,-0.011913963069203781
0.05,0.75,2,-0.008353420921511923
0.05,0.75,2,0.0018260227574833365
0.05,0.75,2,-0.05197102887929983
0.05,0.75,2,-0.00860293780141097
0.05,0.75,2,0.01125242603391019
0.05,0.75,2,-0.002125502101387955
0.05,0.75,2,0.0016611723533608291
0.05,0.75,2,-0.007401922016855522
0.05,0.75,2,-0.008450294814762671
0.05,0.75,2,-0.012535840795937059
0.05,0.75,2,0.0011084071693820974
0.05,0.75,2,0.0016476674726355611
0.05,0.75,2,0.02454036508703794
0.05,0.75,2,0.004520591762477988
0.05,0.75,2,-0.0006269909266767293
0.05,0.75,2,0.019037538647814323
0.05,0.75,2,-0.007553293618487
0.05,0.75,2,0.009955026855398952
0.05,0.75,2,-0.0023320593938307432
0.05,0.75,2,-0.041899380964385724
0.05,0.75,2,-0.009442033458094468
0.05,0.75,2,-0.0027259578058362877
0.05,0.75,2,0.0002303367990634797
0.05,0.75,2,0.006052254882771724
0.05,0.75,2,-0.02813013834365341
0.05,0.75,2,0.0036127556702498786
0.05,0.75,2,-0.00577438064045932
0.05,0.75,2,0.020144159190535582
0.05,0.75,2,0.0073856692005516145
0.05,0.75,2,0.009911029014000317
0.05,0.75,2,0.016876190915764866
0.05,0.75,2,-0.024162997715744705
0.05,0.75,2,0.007510702240299594
0.05,0.75,2,0.004292367207234804
0.05,0.75,2,-0.026224578429888012
0.05,0.75,2,-0.016169486916814524
0.05,0.75,2,-0.016506149259504443
0.05,0.75,2,0.01913949211039645
0.05,0.75,2,0.005303574176644954
0.05,0.75,2,-0.010098158004958169
0.05,0.75,2,0.0060006664538274634
0.05,0.75,2,0.023600014166448968
0.05,0.75,2,-0.028234614301823502
0.05,0.75,2,0.008039335806419246
0.05,0.75,2,-0.008717205073171197
0.05,0.75,2,-0.017489589328784305
0.05,0.75,2,-0.009307059059223466
0.05,0.75,2,-0.0027856267832628845
0.05,0.75,2,-0.03136853855701505
0.05,0.75,2,-0.019906944668449
0.05,0.75,2,-0.01719078075968561
0.05,0.75,2,-0.012693503971583642
0.05,0.75,2,-0.018086207290050726
0.05,0.75,2,-0.0009253631966816833
0.05,0.75,2,0.006861815418488515
0.05,0.75,2,-0.023280020812141977
0.05,0.75,2,0.018011548135916655
0.05,0.75,2,-0.023560557351568256
0.05,0.75,2,0.014681261444266624
0.05,0.75,2,0.007979417978523529
0.05,0.75,2,0.007036899161578791
0.05,0.75,2,0.01508345545193146
0.05,0.75,2,-0.000390657038579878
0.05,0.75,2,-0.011422953988464268
